EVENTID  ,REPORTER ,STA  ,LAT     ,LON      ,ELEV   ,CHN,DIST  ,BAZ  ,ISCPHASE,REPPHASE,DATE      ,TIME       ,RES  ,TDEF,AMPLITUDE,PER  ,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,AUTHOR   ,TYPE  ,MAG 
 17018675,NEIC     ,TRY  , 42.7311, -73.6669,  131.0,???,  5.79, 33.8,Pn      ,Pn      ,2011-08-25,05:09:18.15,  1.1,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,AAM  , 42.3012, -83.6567,  172.0,???,  6.09,316.8,Pn      ,Pn      ,2011-08-25,05:09:21.06, -0.0,True,    300.2, 0.40,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,AAM  , 42.3012, -83.6567,  172.0,???,  6.09,316.8,Sn      ,Sn      ,2011-08-25,05:10:29.25, -1.5,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,QUA2 , 42.2789, -72.3525,  168.0,???,  6.11, 43.7,Pn      ,Pn      ,2011-08-25,05:09:21.09, -0.2,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,ACCN , 43.3843, -73.6678,  340.0,???,  6.33, 30.3,Pn      ,Pn      ,2011-08-25,05:09:24.84,  0.5,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,BRYW , 41.9178, -71.5388,  380.0,???,  6.35, 49.8,Pn      ,Pn      ,2011-08-25,05:09:24.76,  0.1,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,NCB  , 43.9708, -74.2236,  500.0,???,  6.63, 24.6,Pn      ,Pn      ,2011-08-25,05:09:28.67,  0.1,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,HRV  , 42.5064, -71.5583,  200.0,???,  6.70, 45.7,Pn      ,Pn      ,2011-08-25,05:09:28.83, -0.6,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,WES  , 42.3847, -71.3221,   60.0,???,  6.76, 47.4,Pn      ,Pn      ,2011-08-25,05:09:29.65, -0.6,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,BCX  , 42.3350, -71.1705,   61.0,???,  6.82, 48.3,Pn      ,Pn      ,2011-08-25,05:09:30.73, -0.3,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,MDV  , 43.9992, -73.1812,  134.0,???,  7.04, 29.9,Pn      ,Pn      ,2011-08-25,05:09:33.48, -0.6,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,HNH  , 43.7053, -72.2856,  180.0,???,  7.18, 35.5,Pn      ,Pn      ,2011-08-25,05:09:37.55,  1.5,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17018675,NEIC     ,FFD  , 43.4701, -71.6533,  131.1,???,  7.31, 39.5,Pn      ,Pn      ,2011-08-25,05:09:38.09,  0.3,True,         ,     ,ISC      ,2011-08-25,05:07:51.05, 37.9905, -78.0370, 10.0,      ISC,MS    , 3.3
 17029776,NEIC     ,TRY  , 42.7311, -73.6669,  131.0,???,  0.32, 85.6,Pg      ,Pg      ,2011-08-25,20:55:59.85,  0.5,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,ACCN , 43.3843, -73.6678,  340.0,???,  0.75, 24.8,Pb      ,Pg      ,2011-08-25,20:56:06.97, -0.1,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,ACCN , 43.3843, -73.6678,  340.0,???,  0.75, 24.8,Sg      ,Sg      ,2011-08-25,20:56:16.56, -0.5,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,OTT      ,NCB  , 43.9708, -74.2236,  500.0,BHZ,  1.27,355.9,Pn      ,PG      ,2011-08-25,20:56:15.07, -0.4,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,OTT      ,NCB  , 43.9708, -74.2236,  500.0,BHE,  1.27,355.9,Sb      ,SG      ,2011-08-25,20:56:31.90, -0.1,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,NCB  , 43.9708, -74.2236,  500.0,???,  1.27,355.9,Pn      ,Pn      ,2011-08-25,20:56:14.97, -0.5,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,NCB  , 43.9708, -74.2236,  500.0,???,  1.27,355.9,Sb      ,Sn      ,2011-08-25,20:56:32.03,  0.1,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,QUA2 , 42.2789, -72.3525,  168.0,???,  1.36,107.8,Pn      ,Pn      ,2011-08-25,20:56:16.82,  0.1,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,QUA2 , 42.2789, -72.3525,  168.0,???,  1.36,107.8,Sn      ,Sn      ,2011-08-25,20:56:33.83, -0.5,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,MDV  , 43.9992, -73.1812,  134.0,???,  1.45, 27.1,Pn      ,Pn      ,2011-08-25,20:56:17.70, -0.3,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,MDV  , 43.9992, -73.1812,  134.0,???,  1.45, 27.1,Sn      ,Sn      ,2011-08-25,20:56:36.71,  0.1,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,OTT      ,BINY , 42.1993, -75.9861,  498.0,BHZ,  1.49,250.7,Pn      ,PG      ,2011-08-25,20:56:18.50, -0.0,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,OTT      ,BINY , 42.1993, -75.9861,  498.0,BH2,  1.49,250.7,Sn      ,SG      ,2011-08-25,20:56:38.37,  0.9,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,BINY , 42.1993, -75.9861,  498.0,???,  1.49,250.7,Sn      ,Sn      ,2011-08-25,20:56:37.50, -0.0,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,YLE  , 41.3150, -72.9365,    5.0,???,  1.64,147.7,Pn      ,Pn      ,2011-08-25,20:56:21.00,  0.5,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,YLE  , 41.3150, -72.9365,    5.0,???,  1.64,147.7,Sn      ,Sn      ,2011-08-25,20:56:42.25,  1.1,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,HNH  , 43.7053, -72.2856,  180.0,???,  1.66, 52.4,Pn      ,Pn      ,2011-08-25,20:56:21.30,  0.5,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,HNH  , 43.7053, -72.2856,  180.0,???,  1.66, 52.4,Sn      ,Sn      ,2011-08-25,20:56:42.26,  0.6,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,ODNJ , 41.0829, -74.6056,  187.0,???,  1.67,193.3,Pn      ,Pn      ,2011-08-25,20:56:21.14,  0.2,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,ODNJ , 41.0829, -74.6056,  187.0,???,  1.67,193.3,Sn      ,Sn      ,2011-08-25,20:56:42.08,  0.2,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,KSPA , 41.5570, -75.7681,  297.0,???,  1.69,227.8,Pn      ,Pn      ,2011-08-25,20:56:21.74,  0.4,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,KSPA , 41.5570, -75.7681,  297.0,???,  1.69,227.8,Sn      ,Sn      ,2011-08-25,20:56:43.06,  0.5,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,PAL  , 41.0055, -73.9079,   66.0,???,  1.71,175.2,Pn      ,Pn      ,2011-08-25,20:56:21.66,  0.2,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,PAL  , 41.0055, -73.9079,   66.0,???,  1.71,175.2,Sn      ,Sn      ,2011-08-25,20:56:42.86,  0.0,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,HRV  , 42.5064, -71.5583,  200.0,???,  1.89, 95.3,Pn      ,Pn      ,2011-08-25,20:56:24.24,  0.3,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,CPNY , 40.7912, -73.9600,   27.0,???,  1.92,176.9,Pn      ,Pn      ,2011-08-25,20:56:25.36,  1.0,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,CPNY , 40.7912, -73.9600,   27.0,???,  1.92,176.9,Sn      ,Sn      ,2011-08-25,20:56:46.92, -1.1,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,FFD  , 43.4701, -71.6533,  131.1,???,  1.95, 66.1,Sb      ,Sn      ,2011-08-25,20:56:51.25, -0.2,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,BRNJ , 40.6828, -74.5660,   50.0,???,  2.05,190.0,Pn      ,Pn      ,2011-08-25,20:56:27.02,  0.8,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,BRYW , 41.9178, -71.5388,  380.0,???,  2.06,111.7,Pn      ,Pn      ,2011-08-25,20:56:25.94, -0.4,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,BRYW , 41.9178, -71.5388,  380.0,???,  2.06,111.7,Sn      ,Sn      ,2011-08-25,20:56:51.26, -0.3,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,WES  , 42.3847, -71.3221,   60.0,???,  2.08, 98.0,Pn      ,Pn      ,2011-08-25,20:56:26.81,  0.3,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,WES  , 42.3847, -71.3221,   60.0,???,  2.08, 98.0,Sn      ,Sn      ,2011-08-25,20:56:51.30, -0.7,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,LUPA , 40.5987, -75.3718,  255.0,???,  2.31,204.8,Sb      ,Sn      ,2011-08-25,20:57:01.79, -0.3,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,OTT      ,PECO , 43.9340, -76.9939,   92.0,HHZ,  2.44,301.1,Sn      ,SN      ,2011-08-25,20:56:59.00, -2.0,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,MMNY , 42.7319, -77.9066,  241.0,???,  2.81,271.8,Pn      ,Pn      ,2011-08-25,20:56:39.56,  2.9,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,MMNY , 42.7319, -77.9066,  241.0,???,  2.81,271.8,Sn      ,Sn      ,2011-08-25,20:57:12.81,  2.8,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17029776,NEIC     ,SSPA , 40.6358, -77.8876,  270.0,???,  3.51,235.2,Pn      ,Pn      ,2011-08-25,20:56:46.50,  0.2,True,         ,     ,ISC      ,2011-08-25,20:55:52.57, 42.7075, -74.0980, 17.3,      OTT,MN    , 2.7
 17141102,NEIC     ,ACSO , 40.2319, -82.9820,  288.0,???,  1.56,304.4,Pn      ,Pn      ,2011-08-31,09:35:39.20, -1.3,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,ACSO , 40.2319, -82.9820,  288.0,???,  1.56,304.4,Sn      ,Sg      ,2011-08-31,09:35:57.81, -2.9,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,IRIS     ,N54A , 40.9617, -79.9892,  408.0,???,  1.89, 31.9,Pb      ,Pb      ,2011-08-31,09:35:46.54, -0.8,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,IRIS     ,N54A , 40.9617, -79.9892,  408.0,???,  1.89, 31.9,Sg      ,Sb      ,2011-08-31,09:36:11.54, -1.9,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,BLA  , 37.2113, -80.4205,  634.0,???,  2.26,161.7,Pn      ,Pn      ,2011-08-31,09:35:51.55,  1.4,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,BLA  , 37.2113, -80.4205,  634.0,???,  2.26,161.7,Sb      ,Sn      ,2011-08-31,09:36:23.19,  1.5,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,IRIS     ,O56A , 40.2683, -78.5663,  684.0,???,  2.30, 66.0,Pb      ,Pb      ,2011-08-31,09:35:52.75, -1.5,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,IRIS     ,O56A , 40.2683, -78.5663,  684.0,???,  2.30, 66.0,Sb      ,Sb      ,2011-08-31,09:36:22.43, -0.3,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,IRIS     ,M54A , 41.5079, -79.6647,  488.0,???,  2.48, 29.8,Pb      ,Pb      ,2011-08-31,09:35:57.37, -0.0,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,SSPA , 40.6358, -77.8876,  270.0,???,  2.92, 63.1,Pn      ,Pn      ,2011-08-31,09:36:00.38,  1.2,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,SSPA , 40.6358, -77.8876,  270.0,???,  2.92, 63.1,Sn      ,Sn      ,2011-08-31,09:36:35.40,  1.1,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,CBN  , 38.2046, -77.3732,   70.0,???,  3.29,109.4,Pb      ,Pn      ,2011-08-31,09:36:07.51, -3.6,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,CBN  , 38.2046, -77.3732,   70.0,???,  3.29,109.4,Sb      ,Sn      ,2011-08-31,09:36:53.22,  2.1,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,TZTN , 36.5439, -83.5490,  394.0,???,  3.33,212.9,Pn      ,Pn      ,2011-08-31,09:36:02.84, -2.0,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,TZTN , 36.5439, -83.5490,  394.0,???,  3.33,212.9,Sn      ,Sn      ,2011-08-31,09:36:45.76,  1.3,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,AAM  , 42.3012, -83.6567,  172.0,???,  3.43,329.5,Pn      ,Pn      ,2011-08-31,09:36:07.66,  1.4,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,NEIC     ,AAM  , 42.3012, -83.6567,  172.0,???,  3.43,329.5,Sn      ,Sn      ,2011-08-31,09:36:49.09,  2.1,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,IRIS     ,KMSC , 35.1420, -81.3333,  240.0,???,  4.21,180.3,Pb      ,Pb      ,2011-08-31,09:36:27.71,  0.8,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,IRIS     ,N59A , 40.9168, -75.7703,  508.0,???,  4.52, 68.2,Pb      ,Pb      ,2011-08-31,09:36:31.27, -0.8,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17141102,IRIS     ,N59A , 40.9168, -75.7703,  508.0,???,  4.52, 68.2,Sb      ,Sb      ,2011-08-31,09:37:28.89,  2.3,True,         ,     ,ISC      ,2011-08-31,09:35:12.71, 39.3638, -81.3067, 10.0,     OGSO,MN    , 2.8
 17316200,NEIC     ,YSUO , 41.1041, -80.6481,  274.0,???,  0.07,149.6,Pg      ,Pg      ,2011-09-30,00:52:38.60, -0.2,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,YSUO , 41.1041, -80.6481,  274.0,???,  0.07,149.6,Sg      ,Sg      ,2011-09-30,00:52:39.40, -0.4,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,ALLY , 41.6492, -80.1448,  390.0,BHZ,  0.64, 40.2,Pg      ,PG      ,2011-09-30,00:52:49.80,  0.2,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,ALLY , 41.6492, -80.1448,  390.0,BHN,  0.64, 40.2,Sg      ,SG      ,2011-09-30,00:52:58.82,  0.9,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,ALLY , 41.6492, -80.1448,  390.0,???,  0.64, 40.2,Pg      ,Pg      ,2011-09-30,00:52:49.81,  0.2,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,ALLY , 41.6492, -80.1448,  390.0,???,  0.64, 40.2,Sg      ,S       ,2011-09-30,00:52:58.46,  0.6,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,UPAO , 40.4821, -80.0216,  274.0,???,  0.85,142.9,Pg      ,P       ,2011-09-30,00:52:52.88, -0.8,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,UPAO , 40.4821, -80.0216,  274.0,???,  0.85,142.9,Sg      ,S       ,2011-09-30,00:53:03.52, -1.1,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,ERPA , 42.1175, -79.9891,  306.3,BHZ,  1.09, 28.7,Pg      ,PG      ,2011-09-30,00:52:57.80, -0.5,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,ERPA , 42.1175, -79.9891,  306.3,BH1,  1.09, 28.7,Sg      ,SG      ,2011-09-30,00:53:12.12, -0.3,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,ERPA , 42.1175, -79.9891,  306.3,???,  1.09, 28.7,Pg      ,Pg      ,2011-09-30,00:52:57.92, -0.3,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,ERPA , 42.1175, -79.9891,  306.3,???,  1.09, 28.7,Sg      ,S       ,2011-09-30,00:53:11.85, -0.6,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,PLIO , 41.7505, -82.6284,  143.0,HHN,  1.57,292.6,Sn      ,SG      ,2011-09-30,00:53:26.16, -0.6,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,PLIO , 41.7505, -82.6284,  143.0,???,  1.57,292.6,Pn      ,P       ,2011-09-30,00:53:05.72, -0.3,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,PLIO , 41.7505, -82.6284,  143.0,???,  1.57,292.6,Sn      ,S       ,2011-09-30,00:53:25.87, -0.9,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,MCWV , 39.6581, -79.8456,  280.0,???,  1.64,156.4,Pn      ,Pn      ,2011-09-30,00:53:06.41, -0.5,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,MCWV , 39.6581, -79.8456,  280.0,???,  1.64,156.4,Sn      ,Sn      ,2011-09-30,00:53:28.00, -0.5,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,ACSO , 40.2319, -82.9820,  288.0,???,  1.97,242.6,Pn      ,Pn      ,2011-09-30,00:53:11.55, -0.0,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,ACSO , 40.2319, -82.9820,  288.0,???,  1.97,242.6,Sn      ,Sn      ,2011-09-30,00:53:35.92, -0.9,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,WVNY , 42.4062, -78.6042,  490.0,???,  2.00, 50.8,Pn      ,P       ,2011-09-30,00:53:12.42,  0.5,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,WVNY , 42.4062, -78.6042,  490.0,???,  2.00, 50.8,Sn      ,S       ,2011-09-30,00:53:37.24, -0.2,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,TYNO , 43.0950, -79.8702,  205.0,HHZ,  2.03, 17.3,Pn      ,PN      ,2011-09-30,00:53:13.51,  1.2,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,TYNO , 43.0950, -79.8702,  205.0,HHN,  2.03, 17.3,Sn      ,SN      ,2011-09-30,00:53:39.79,  1.7,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,SSPA , 40.6358, -77.8876,  270.0,???,  2.19,103.0,Pn      ,Pn      ,2011-09-30,00:53:16.70,  2.1,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,SSPA , 40.6358, -77.8876,  270.0,???,  2.19,103.0,Sn      ,Sn      ,2011-09-30,00:53:43.83,  1.7,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,NEIC     ,BUF  , 42.9255, -78.8528,  195.0,???,  2.23, 37.3,Pn      ,Pn      ,2011-09-30,00:53:17.21,  2.1,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,STCO , 43.2096, -79.1705,   96.0,HHZ,  2.34, 28.5,Pn      ,PN      ,2011-09-30,00:53:16.58,  0.0,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,STCO , 43.2096, -79.1705,   96.0,HHE,  2.34, 28.5,Sn      ,SN      ,2011-09-30,00:53:45.81,  0.1,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,ACTO , 43.6087, -80.0624,  360.0,HHZ,  2.49, 10.6,Pn      ,PN      ,2011-09-30,00:53:18.99,  0.3,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
 17316200,OTT      ,MEDO , 43.1646, -78.4546,  190.5,HHZ,  2.60, 39.0,Pn      ,PN      ,2011-09-30,00:53:20.74,  0.5,True,         ,     ,ISC      ,2011-09-30,00:52:37.35, 41.1628, -80.6936,  3.7,         ,      ,    
